COMUNA,BARRIO,RANGO ETARIO,personas
11. SUR,QUINTADANIA,6. Vejez (60 años y más),0
11. SUR,QUINTQ BRIGADA,1. Primera infancia (0-5 años),0
11. SUR,QUINTQ BRIGADA,2. Infancia  (6 – 11 años),0
11. SUR,QUINTQ BRIGADA,3. Adolescencia (12-18 años),0
11. SUR,QUINTQ BRIGADA,4. Juventud (14 – 26 años),0
11. SUR,QUINTQ BRIGADA,5. Adultez  (27 – 59 años),0
11. SUR,QUINTQ BRIGADA,6. Vejez (60 años y más),0
11. SUR,REGADERO NORTE,1. Primera infancia (0-5 años),0
11. SUR,REGADERO NORTE,2. Infancia  (6 – 11 años),0
11. SUR,REGADERO NORTE,3. Adolescencia (12-18 años),0
11. SUR,REGADERO NORTE,4. Juventud (14 – 26 años),0
11. SUR,REGADERO NORTE,5. Adultez  (27 – 59 años),0
11. SUR,REGADERO NORTE,6. Vejez (60 años y más),0
11. SUR,RETIRO GRANDE ACUEDUCTO,1. Primera infancia (0-5 años),0
11. SUR,RETIRO GRANDE ACUEDUCTO,2. Infancia  (6 – 11 años),0
11. SUR,RETIRO GRANDE ACUEDUCTO,3. Adolescencia (12-18 años),0
11. SUR,RETIRO GRANDE ACUEDUCTO,4. Juventud (14 – 26 años),0
11. SUR,RETIRO GRANDE ACUEDUCTO,5. Adultez  (27 – 59 años),0
11. SUR,RETIRO GRANDE ACUEDUCTO,6. Vejez (60 años y más),0
11. SUR,RICAURTE,1. Primera infancia (0-5 años),0
11. SUR,RICAURTE,2. Infancia  (6 – 11 años),0
11. SUR,RICAURTE,3. Adolescencia (12-18 años),0
11. SUR,RICAURTE,4. Juventud (14 – 26 años),0
11. SUR,RICAURTE,5. Adultez  (27 – 59 años),0
11. SUR,RICAURTE,6. Vejez (60 años y más),0
11. SUR,RINCON DE PAZ (17 DE ENERO Y 12 DE FEBRERO),1. Primera infancia (0-5 años),0
11. SUR,RINCON DE PAZ (17 DE ENERO Y 12 DE FEBRERO),2. Infancia  (6 – 11 años),0
11. SUR,RINCON DE PAZ (17 DE ENERO Y 12 DE FEBRERO),3. Adolescencia (12-18 años),0
11. SUR,RINCON DE PAZ (17 DE ENERO Y 12 DE FEBRERO),4. Juventud (14 – 26 años),0
11. SUR,RINCON DE PAZ (17 DE ENERO Y 12 DE FEBRERO),5. Adultez  (27 – 59 años),0
11. SUR,RINCON DE PAZ (17 DE ENERO Y 12 DE FEBRERO),6. Vejez (60 años y más),0
11. SUR,ROBLES,1. Primera infancia (0-5 años),0
11. SUR,ROBLES,2. Infancia  (6 – 11 años),0
11. SUR,ROBLES,3. Adolescencia (12-18 años),0
11. SUR,ROBLES,4. Juventud (14 – 26 años),2
11. SUR,ROBLES,5. Adultez  (27 – 59 años),3
11. SUR,ROBLES,6. Vejez (60 años y más),0
11. SUR,ROSA BLANCA,1. Primera infancia (0-5 años),0
11. SUR,ROSA BLANCA,2. Infancia  (6 – 11 años),0
11. SUR,ROSA BLANCA,3. Adolescencia (12-18 años),0
11. SUR,ROSA BLANCA,4. Juventud (14 – 26 años),0
11. SUR,ROSA BLANCA,5. Adultez  (27 – 59 años),0
11. SUR,ROSA BLANCA,6. Vejez (60 años y más),0
11. SUR,ROSALTA,1. Primera infancia (0-5 años),0
11. SUR,ROSALTA,2. Infancia  (6 – 11 años),0
11. SUR,ROSALTA,3. Adolescencia (12-18 años),0
11. SUR,ROSALTA,4. Juventud (14 – 26 años),0
11. SUR,ROSALTA,5. Adultez  (27 – 59 años),0
11. SUR,ROSALTA,6. Vejez (60 años y más),0
11. SUR,SAN ALONSO,1. Primera infancia (0-5 años),0
11. SUR,SAN ALONSO,2. Infancia  (6 – 11 años),0
11. SUR,SAN ALONSO,3. Adolescencia (12-18 años),0
11. SUR,SAN ALONSO,4. Juventud (14 – 26 años),0
11. SUR,SAN ALONSO,5. Adultez  (27 – 59 años),0
11. SUR,SAN ALONSO,6. Vejez (60 años y más),0
11. SUR,SAN CAYETANO,1. Primera infancia (0-5 años),0
11. SUR,SAN CAYETANO,2. Infancia  (6 – 11 años),0
11. SUR,SAN CAYETANO,3. Adolescencia (12-18 años),0
11. SUR,SAN CAYETANO,4. Juventud (14 – 26 años),0
11. SUR,SAN CAYETANO,5. Adultez  (27 – 59 años),0
11. SUR,SAN CAYETANO,6. Vejez (60 años y más),0
11. SUR,SAN CRISTOBAL,1. Primera infancia (0-5 años),0
11. SUR,SAN CRISTOBAL,2. Infancia  (6 – 11 años),0
11. SUR,SAN CRISTOBAL,3. Adolescencia (12-18 años),0
11. SUR,SAN CRISTOBAL,4. Juventud (14 – 26 años),0
11. SUR,SAN CRISTOBAL,5. Adultez  (27 – 59 años),0
11. SUR,SAN CRISTOBAL,6. Vejez (60 años y más),0
11. SUR,SAN EXPEDITO,1. Primera infancia (0-5 años),0
11. SUR,SAN EXPEDITO,2. Infancia  (6 – 11 años),0
11. SUR,SAN EXPEDITO,3. Adolescencia (12-18 años),0
11. SUR,SAN EXPEDITO,4. Juventud (14 – 26 años),0
11. SUR,SAN EXPEDITO,5. Adultez  (27 – 59 años),0
11. SUR,SAN EXPEDITO,6. Vejez (60 años y más),0
11. SUR,SAN FRANCISCO,1. Primera infancia (0-5 años),0
11. SUR,SAN FRANCISCO,2. Infancia  (6 – 11 años),0
11. SUR,SAN FRANCISCO,3. Adolescencia (12-18 años),0
11. SUR,SAN FRANCISCO,4. Juventud (14 – 26 años),0
11. SUR,SAN FRANCISCO,5. Adultez  (27 – 59 años),0
11. SUR,SAN FRANCISCO,6. Vejez (60 años y más),0
11. SUR,SAN GERARDO,1. Primera infancia (0-5 años),0
11. SUR,SAN GERARDO,2. Infancia  (6 – 11 años),0
11. SUR,SAN GERARDO,3. Adolescencia (12-18 años),0
11. SUR,SAN GERARDO,4. Juventud (14 – 26 años),0
11. SUR,SAN GERARDO,5. Adultez  (27 – 59 años),0
11. SUR,SAN GERARDO,6. Vejez (60 años y más),0
11. SUR,SAN IGNACIO,1. Primera infancia (0-5 años),0
11. SUR,SAN IGNACIO,2. Infancia  (6 – 11 años),0
11. SUR,SAN IGNACIO,3. Adolescencia (12-18 años),0
11. SUR,SAN IGNACIO,4. Juventud (14 – 26 años),0
11. SUR,SAN IGNACIO,5. Adultez  (27 – 59 años),0
11. SUR,SAN IGNACIO,6. Vejez (60 años y más),0
11. SUR,SAN JOSE,1. Primera infancia (0-5 años),0
11. SUR,SAN JOSE,2. Infancia  (6 – 11 años),0
11. SUR,SAN JOSE,3. Adolescencia (12-18 años),0
11. SUR,SAN JOSE,4. Juventud (14 – 26 años),0
11. SUR,SAN JOSE,5. Adultez  (27 – 59 años),0
11. SUR,SAN JOSE,6. Vejez (60 años y más),0
11. SUR,SAN LUIS,1. Primera infancia (0-5 años),0
11. SUR,SAN LUIS,2. Infancia  (6 – 11 años),0
11. SUR,SAN LUIS,3. Adolescencia (12-18 años),0
11. SUR,SAN LUIS,4. Juventud (14 – 26 años),0
11. SUR,SAN LUIS,5. Adultez  (27 – 59 años),0
11. SUR,SAN LUIS,6. Vejez (60 años y más),0
11. SUR,SAN MARTIN,1. Primera infancia (0-5 años),0
11. SUR,SAN MARTIN,2. Infancia  (6 – 11 años),0
11. SUR,SAN MARTIN,3. Adolescencia (12-18 años),0
11. SUR,SAN MARTIN,4. Juventud (14 – 26 años),0
11. SUR,SAN MARTIN,5. Adultez  (27 – 59 años),0
11. SUR,SAN MARTIN,6. Vejez (60 años y más),0
11. SUR,SAN MIGUEL,1. Primera infancia (0-5 años),0
11. SUR,SAN MIGUEL,2. Infancia  (6 – 11 años),0
11. SUR,SAN MIGUEL,3. Adolescencia (12-18 años),0
11. SUR,SAN MIGUEL,4. Juventud (14 – 26 años),0
11. SUR,SAN MIGUEL,5. Adultez  (27 – 59 años),0
11. SUR,SAN MIGUEL,6. Vejez (60 años y más),0
11. SUR,SAN PEDRITO,1. Primera infancia (0-5 años),0
11. SUR,SAN PEDRITO,2. Infancia  (6 – 11 años),0
11. SUR,SAN PEDRITO,3. Adolescencia (12-18 años),0
11. SUR,SAN PEDRITO,4. Juventud (14 – 26 años),0
11. SUR,SAN PEDRITO,5. Adultez  (27 – 59 años),0
11. SUR,SAN PEDRITO,6. Vejez (60 años y más),0
11. SUR,SAN PEDRO BAJO,1. Primera infancia (0-5 años),0
11. SUR,SAN PEDRO BAJO,2. Infancia  (6 – 11 años),0
11. SUR,SAN PEDRO BAJO,3. Adolescencia (12-18 años),0
11. SUR,SAN PEDRO BAJO,4. Juventud (14 – 26 años),0
11. SUR,SAN PEDRO BAJO,5. Adultez  (27 – 59 años),0
11. SUR,SAN PEDRO BAJO,6. Vejez (60 años y más),0
11. SUR,SAN PEDRO CLAVER,1. Primera infancia (0-5 años),0
11. SUR,SAN PEDRO CLAVER,2. Infancia  (6 – 11 años),0
11. SUR,SAN PEDRO CLAVER,3. Adolescencia (12-18 años),0
11. SUR,SAN PEDRO CLAVER,4. Juventud (14 – 26 años),0
11. SUR,SAN PEDRO CLAVER,5. Adultez  (27 – 59 años),0
11. SUR,SAN PEDRO CLAVER,6. Vejez (60 años y más),0
11. SUR,SAN RAFAEL,1. Primera infancia (0-5 años),0
11. SUR,SAN RAFAEL,2. Infancia  (6 – 11 años),0
11. SUR,SAN RAFAEL,3. Adolescencia (12-18 años),0
11. SUR,SAN RAFAEL,4. Juventud (14 – 26 años),0
11. SUR,SAN RAFAEL,5. Adultez  (27 – 59 años),0
11. SUR,SAN RAFAEL,6. Vejez (60 años y más),0
11. SUR,SAN VALENTIN,1. Primera infancia (0-5 años),0
11. SUR,SAN VALENTIN,2. Infancia  (6 – 11 años),0
11. SUR,SAN VALENTIN,3. Adolescencia (12-18 años),0
11. SUR,SAN VALENTIN,4. Juventud (14 – 26 años),0
11. SUR,SAN VALENTIN,5. Adultez  (27 – 59 años),0
11. SUR,SAN VALENTIN,6. Vejez (60 años y más),0
11. SUR,SANTA MARIA,1. Primera infancia (0-5 años),0
11. SUR,SANTA MARIA,2. Infancia  (6 – 11 años),0
11. SUR,SANTA MARIA,3. Adolescencia (12-18 años),12
11. SUR,SANTA MARIA,4. Juventud (14 – 26 años),47
11. SUR,SANTA MARIA,5. Adultez  (27 – 59 años),56
11. SUR,SANTA MARIA,6. Vejez (60 años y más),0
11. SUR,SANTANDER,1. Primera infancia (0-5 años),0
11. SUR,SANTANDER,2. Infancia  (6 – 11 años),0
11. SUR,SANTANDER,3. Adolescencia (12-18 años),0
11. SUR,SANTANDER,4. Juventud (14 – 26 años),0
11. SUR,SANTANDER,5. Adultez  (27 – 59 años),0
11. SUR,SANTANDER,6. Vejez (60 años y más),0
11. SUR,SAUCES,1. Primera infancia (0-5 años),0
11. SUR,SAUCES,2. Infancia  (6 – 11 años),0
11. SUR,SAUCES,3. Adolescencia (12-18 años),0
11. SUR,SAUCES,4. Juventud (14 – 26 años),0
11. SUR,SAUCES,5. Adultez  (27 – 59 años),0
11. SUR,SAUCES,6. Vejez (60 años y más),0
11. SUR,SIN DATO,1. Primera infancia (0-5 años),0
11. SUR,SIN DATO,2. Infancia  (6 – 11 años),0
11. SUR,SIN DATO,3. Adolescencia (12-18 años),0
11. SUR,SIN DATO,4. Juventud (14 – 26 años),0
11. SUR,SIN DATO,5. Adultez  (27 – 59 años),0
11. SUR,SIN DATO,6. Vejez (60 años y más),0
11. SUR,SOTOMAYOR,1. Primera infancia (0-5 años),0
11. SUR,SOTOMAYOR,2. Infancia  (6 – 11 años),0
11. SUR,SOTOMAYOR,3. Adolescencia (12-18 años),0
11. SUR,SOTOMAYOR,4. Juventud (14 – 26 años),0
11. SUR,SOTOMAYOR,5. Adultez  (27 – 59 años),0
11. SUR,SOTOMAYOR,6. Vejez (60 años y más),0
11. SUR,TEJAR NORTE,1. Primera infancia (0-5 años),0
11. SUR,TEJAR NORTE,2. Infancia  (6 – 11 años),0
11. SUR,TEJAR NORTE,3. Adolescencia (12-18 años),0
11. SUR,TEJAR NORTE,4. Juventud (14 – 26 años),0
11. SUR,TEJAR NORTE,5. Adultez  (27 – 59 años),0
11. SUR,TEJAR NORTE,6. Vejez (60 años y más),0
11. SUR,TEJARCITO,1. Primera infancia (0-5 años),0
11. SUR,TEJARCITO,2. Infancia  (6 – 11 años),0
11. SUR,TEJARCITO,3. Adolescencia (12-18 años),0
11. SUR,TEJARCITO,4. Juventud (14 – 26 años),0
11. SUR,TEJARCITO,5. Adultez  (27 – 59 años),0
11. SUR,TEJARCITO,6. Vejez (60 años y más),0
11. SUR,TERRAZAS,1. Primera infancia (0-5 años),0
11. SUR,TERRAZAS,2. Infancia  (6 – 11 años),0
11. SUR,TERRAZAS,3. Adolescencia (12-18 años),0
11. SUR,TERRAZAS,4. Juventud (14 – 26 años),0
11. SUR,TERRAZAS,5. Adultez  (27 – 59 años),0
11. SUR,TERRAZAS,6. Vejez (60 años y más),0
11. SUR,TOLEDO PLATA,1. Primera infancia (0-5 años),0
11. SUR,TOLEDO PLATA,2. Infancia  (6 – 11 años),0
11. SUR,TOLEDO PLATA,3. Adolescencia (12-18 años),55
11. SUR,TOLEDO PLATA,4. Juventud (14 – 26 años),250
11. SUR,TOLEDO PLATA,5. Adultez  (27 – 59 años),135
11. SUR,TOLEDO PLATA,6. Vejez (60 años y más),1
11. SUR,TRANSICION,1. Primera infancia (0-5 años),0
11. SUR,TRANSICION,2. Infancia  (6 – 11 años),0
11. SUR,TRANSICION,3. Adolescencia (12-18 años),0
11. SUR,TRANSICION,4. Juventud (14 – 26 años),0
11. SUR,TRANSICION,5. Adultez  (27 – 59 años),0
11. SUR,TRANSICION,6. Vejez (60 años y más),0
11. SUR,UNIVERSIDAD,1. Primera infancia (0-5 años),0
11. SUR,UNIVERSIDAD,2. Infancia  (6 – 11 años),0
11. SUR,UNIVERSIDAD,3. Adolescencia (12-18 años),0
11. SUR,UNIVERSIDAD,4. Juventud (14 – 26 años),0
11. SUR,UNIVERSIDAD,5. Adultez  (27 – 59 años),0
11. SUR,UNIVERSIDAD,6. Vejez (60 años y más),0
11. SUR,URB. ACROPOLIS I,1. Primera infancia (0-5 años),0
11. SUR,URB. ACROPOLIS I,2. Infancia  (6 – 11 años),0
11. SUR,URB. ACROPOLIS I,3. Adolescencia (12-18 años),0
11. SUR,URB. ACROPOLIS I,4. Juventud (14 – 26 años),0
11. SUR,URB. ACROPOLIS I,5. Adultez  (27 – 59 años),0
11. SUR,URB. ACROPOLIS I,6. Vejez (60 años y más),0
11. SUR,URB. CIUDAD BOLIVAR,1. Primera infancia (0-5 años),0
11. SUR,URB. CIUDAD BOLIVAR,2. Infancia  (6 – 11 años),0
11. SUR,URB. CIUDAD BOLIVAR,3. Adolescencia (12-18 años),0
11. SUR,URB. CIUDAD BOLIVAR,4. Juventud (14 – 26 años),0
11. SUR,URB. CIUDAD BOLIVAR,5. Adultez  (27 – 59 años),0
11. SUR,URB. CIUDAD BOLIVAR,6. Vejez (60 años y más),0
11. SUR,URB. EL SOL I,1. Primera infancia (0-5 años),0
11. SUR,URB. EL SOL I,2. Infancia  (6 – 11 años),0
11. SUR,URB. EL SOL I,3. Adolescencia (12-18 años),0
11. SUR,URB. EL SOL I,4. Juventud (14 – 26 años),0
11. SUR,URB. EL SOL I,5. Adultez  (27 – 59 años),0
11. SUR,URB. EL SOL I,6. Vejez (60 años y más),0
11. SUR,URB. EL SOL II,1. Primera infancia (0-5 años),0
11. SUR,URB. EL SOL II,2. Infancia  (6 – 11 años),0
11. SUR,URB. EL SOL II,3. Adolescencia (12-18 años),0
11. SUR,URB. EL SOL II,4. Juventud (14 – 26 años),0
11. SUR,URB. EL SOL II,5. Adultez  (27 – 59 años),0
11. SUR,URB. EL SOL II,6. Vejez (60 años y más),0
11. SUR,URB. HEROES,1. Primera infancia (0-5 años),0
11. SUR,URB. HEROES,2. Infancia  (6 – 11 años),0
11. SUR,URB. HEROES,3. Adolescencia (12-18 años),0
11. SUR,URB. HEROES,4. Juventud (14 – 26 años),0
11. SUR,URB. HEROES,5. Adultez  (27 – 59 años),0
11. SUR,URB. HEROES,6. Vejez (60 años y más),0
11. SUR,URB. LOS ALMENDROS,1. Primera infancia (0-5 años),0
11. SUR,URB. LOS ALMENDROS,2. Infancia  (6 – 11 años),0
11. SUR,URB. LOS ALMENDROS,3. Adolescencia (12-18 años),0
11. SUR,URB. LOS ALMENDROS,4. Juventud (14 – 26 años),0
11. SUR,URB. LOS ALMENDROS,5. Adultez  (27 – 59 años),0
11. SUR,URB. LOS ALMENDROS,6. Vejez (60 años y más),0
11. SUR,URB. LOS NARANJOS,1. Primera infancia (0-5 años),0
11. SUR,URB. LOS NARANJOS,2. Infancia  (6 – 11 años),0
11. SUR,URB. LOS NARANJOS,3. Adolescencia (12-18 años),0
11. SUR,URB. LOS NARANJOS,4. Juventud (14 – 26 años),0
11. SUR,URB. LOS NARANJOS,5. Adultez  (27 – 59 años),0
11. SUR,URB. LOS NARANJOS,6. Vejez (60 años y más),0
11. SUR,URB. MACAREGUA,1. Primera infancia (0-5 años),0
11. SUR,URB. MACAREGUA,2. Infancia  (6 – 11 años),0
11. SUR,URB. MACAREGUA,3. Adolescencia (12-18 años),0
11. SUR,URB. MACAREGUA,4. Juventud (14 – 26 años),0
11. SUR,URB. MACAREGUA,5. Adultez  (27 – 59 años),0
11. SUR,URB. MACAREGUA,6. Vejez (60 años y más),0
11. SUR,URB. PLAZA MAYOR,1. Primera infancia (0-5 años),0
11. SUR,URB. PLAZA MAYOR,2. Infancia  (6 – 11 años),0
11. SUR,URB. PLAZA MAYOR,3. Adolescencia (12-18 años),0
11. SUR,URB. PLAZA MAYOR,4. Juventud (14 – 26 años),0
11. SUR,URB. PLAZA MAYOR,5. Adultez  (27 – 59 años),0
11. SUR,URB. PLAZA MAYOR,6. Vejez (60 años y más),0
11. SUR,URB. PLAZUELA REAL,1. Primera infancia (0-5 años),0
11. SUR,URB. PLAZUELA REAL,2. Infancia  (6 – 11 años),0
11. SUR,URB. PLAZUELA REAL,3. Adolescencia (12-18 años),0
11. SUR,URB. PLAZUELA REAL,4. Juventud (14 – 26 años),0
11. SUR,URB. PLAZUELA REAL,5. Adultez  (27 – 59 años),0
11. SUR,URB. PLAZUELA REAL,6. Vejez (60 años y más),0
11. SUR,URB. SAMANES,1. Primera infancia (0-5 años),0
11. SUR,URB. SAMANES,2. Infancia  (6 – 11 años),0
11. SUR,URB. SAMANES,3. Adolescencia (12-18 años),0
11. SUR,URB. SAMANES,4. Juventud (14 – 26 años),0
11. SUR,URB. SAMANES,5. Adultez  (27 – 59 años),0
11. SUR,URB. SAMANES,6. Vejez (60 años y más),0
11. SUR,URB. VILLA ROMERO,1. Primera infancia (0-5 años),0
11. SUR,URB. VILLA ROMERO,2. Infancia  (6 – 11 años),0
11. SUR,URB. VILLA ROMERO,3. Adolescencia (12-18 años),0
11. SUR,URB. VILLA ROMERO,4. Juventud (14 – 26 años),0
11. SUR,URB. VILLA ROMERO,5. Adultez  (27 – 59 años),0
11. SUR,URB. VILLA ROMERO,6. Vejez (60 años y más),0
11. SUR,URBANIZACION CAMPO MADRID,1. Primera infancia (0-5 años),0
11. SUR,URBANIZACION CAMPO MADRID,2. Infancia  (6 – 11 años),0
11. SUR,URBANIZACION CAMPO MADRID,3. Adolescencia (12-18 años),0
11. SUR,URBANIZACION CAMPO MADRID,4. Juventud (14 – 26 años),0
11. SUR,URBANIZACION CAMPO MADRID,5. Adultez  (27 – 59 años),0
11. SUR,URBANIZACION CAMPO MADRID,6. Vejez (60 años y más),0
11. SUR,VEGAS DE MORRORRICO,1. Primera infancia (0-5 años),0
11. SUR,VEGAS DE MORRORRICO,2. Infancia  (6 – 11 años),0
11. SUR,VEGAS DE MORRORRICO,3. Adolescencia (12-18 años),0
11. SUR,VEGAS DE MORRORRICO,4. Juventud (14 – 26 años),0
11. SUR,VEGAS DE MORRORRICO,5. Adultez  (27 – 59 años),0
11. SUR,VEGAS DE MORRORRICO,6. Vejez (60 años y más),0
11. SUR,VENADO DE ORO,1. Primera infancia (0-5 años),0
11. SUR,VENADO DE ORO,2. Infancia  (6 – 11 años),0
11. SUR,VENADO DE ORO,3. Adolescencia (12-18 años),0
11. SUR,VENADO DE ORO,4. Juventud (14 – 26 años),0
11. SUR,VENADO DE ORO,5. Adultez  (27 – 59 años),0
11. SUR,VENADO DE ORO,6. Vejez (60 años y más),0
11. SUR,VEREDA EL PABLÓN,1. Primera infancia (0-5 años),0
11. SUR,VEREDA EL PABLÓN,2. Infancia  (6 – 11 años),0
11. SUR,VEREDA EL PABLÓN,3. Adolescencia (12-18 años),0
11. SUR,VEREDA EL PABLÓN,4. Juventud (14 – 26 años),0
11. SUR,VEREDA EL PABLÓN,5. Adultez  (27 – 59 años),0
11. SUR,VEREDA EL PABLÓN,6. Vejez (60 años y más),0
11. SUR,VIJAGUAL,1. Primera infancia (0-5 años),0
11. SUR,VIJAGUAL,2. Infancia  (6 – 11 años),0
11. SUR,VIJAGUAL,3. Adolescencia (12-18 años),0
11. SUR,VIJAGUAL,4. Juventud (14 – 26 años),0
11. SUR,VIJAGUAL,5. Adultez  (27 – 59 años),0
11. SUR,VIJAGUAL,6. Vejez (60 años y más),0
11. SUR,VILLA ALEGRIA I,1. Primera infancia (0-5 años),0
11. SUR,VILLA ALEGRIA I,2. Infancia  (6 – 11 años),0
11. SUR,VILLA ALEGRIA I,3. Adolescencia (12-18 años),0
11. SUR,VILLA ALEGRIA I,4. Juventud (14 – 26 años),0
11. SUR,VILLA ALEGRIA I,5. Adultez  (27 – 59 años),0
11. SUR,VILLA ALEGRIA I,6. Vejez (60 años y más),0
11. SUR,VILLA ALEGRIA II,1. Primera infancia (0-5 años),0
11. SUR,VILLA ALEGRIA II,2. Infancia  (6 – 11 años),0
11. SUR,VILLA ALEGRIA II,3. Adolescencia (12-18 años),0
11. SUR,VILLA ALEGRIA II,4. Juventud (14 – 26 años),0
11. SUR,VILLA ALEGRIA II,5. Adultez  (27 – 59 años),0
11. SUR,VILLA ALEGRIA II,6. Vejez (60 años y más),0
11. SUR,VILLA ALICIA,1. Primera infancia (0-5 años),0
11. SUR,VILLA ALICIA,2. Infancia  (6 – 11 años),0
11. SUR,VILLA ALICIA,3. Adolescencia (12-18 años),5
11. SUR,VILLA ALICIA,4. Juventud (14 – 26 años),10
11. SUR,VILLA ALICIA,5. Adultez  (27 – 59 años),11
11. SUR,VILLA ALICIA,6. Vejez (60 años y más),1
11. SUR,VILLA DEL NOGAL,1. Primera infancia (0-5 años),0
11. SUR,VILLA DEL NOGAL,2. Infancia  (6 – 11 años),0
11. SUR,VILLA DEL NOGAL,3. Adolescencia (12-18 años),5
11. SUR,VILLA DEL NOGAL,4. Juventud (14 – 26 años),6
11. SUR,VILLA DEL NOGAL,5. Adultez  (27 – 59 años),22
11. SUR,VILLA DEL NOGAL,6. Vejez (60 años y más),2
11. SUR,VILLA FLOR,1. Primera infancia (0-5 años),0
11. SUR,VILLA FLOR,2. Infancia  (6 – 11 años),0
11. SUR,VILLA FLOR,3. Adolescencia (12-18 años),1
11. SUR,VILLA FLOR,4. Juventud (14 – 26 años),16
11. SUR,VILLA FLOR,5. Adultez  (27 – 59 años),10
11. SUR,VILLA FLOR,6. Vejez (60 años y más),0
11. SUR,VILLA HELENA I,1. Primera infancia (0-5 años),0
11. SUR,VILLA HELENA I,2. Infancia  (6 – 11 años),0
11. SUR,VILLA HELENA I,3. Adolescencia (12-18 años),0
11. SUR,VILLA HELENA I,4. Juventud (14 – 26 años),0
11. SUR,VILLA HELENA I,5. Adultez  (27 – 59 años),0
11. SUR,VILLA HELENA I,6. Vejez (60 años y más),0
11. SUR,VILLA HELENA II,1. Primera infancia (0-5 años),0
11. SUR,VILLA HELENA II,2. Infancia  (6 – 11 años),0
11. SUR,VILLA HELENA II,3. Adolescencia (12-18 años),0
11. SUR,VILLA HELENA II,4. Juventud (14 – 26 años),0
11. SUR,VILLA HELENA II,5. Adultez  (27 – 59 años),0
11. SUR,VILLA HELENA II,6. Vejez (60 años y más),0
11. SUR,VILLA INES,1. Primera infancia (0-5 años),0
11. SUR,VILLA INES,2. Infancia  (6 – 11 años),0
11. SUR,VILLA INES,3. Adolescencia (12-18 años),0
11. SUR,VILLA INES,4. Juventud (14 – 26 años),0
11. SUR,VILLA INES,5. Adultez  (27 – 59 años),0
11. SUR,VILLA INES,6. Vejez (60 años y más),0
11. SUR,VILLA LUZ,1. Primera infancia (0-5 años),0
11. SUR,VILLA LUZ,2. Infancia  (6 – 11 años),0
11. SUR,VILLA LUZ,3. Adolescencia (12-18 años),0
11. SUR,VILLA LUZ,4. Juventud (14 – 26 años),0
11. SUR,VILLA LUZ,5. Adultez  (27 – 59 años),0
11. SUR,VILLA LUZ,6. Vejez (60 años y más),0
11. SUR,VILLA MARIA I,1. Primera infancia (0-5 años),0
11. SUR,VILLA MARIA I,2. Infancia  (6 – 11 años),0
11. SUR,VILLA MARIA I,3. Adolescencia (12-18 años),0
11. SUR,VILLA MARIA I,4. Juventud (14 – 26 años),0
11. SUR,VILLA MARIA I,5. Adultez  (27 – 59 años),0
11. SUR,VILLA MARIA I,6. Vejez (60 años y más),0
11. SUR,VILLA MERCEDES,1. Primera infancia (0-5 años),0
11. SUR,VILLA MERCEDES,2. Infancia  (6 – 11 años),0
11. SUR,VILLA MERCEDES,3. Adolescencia (12-18 años),0
11. SUR,VILLA MERCEDES,4. Juventud (14 – 26 años),0
11. SUR,VILLA MERCEDES,5. Adultez  (27 – 59 años),0
11. SUR,VILLA MERCEDES,6. Vejez (60 años y más),0
11. SUR,VILLA REAL DEL SUR,1. Primera infancia (0-5 años),0
11. SUR,VILLA REAL DEL SUR,2. Infancia  (6 – 11 años),0
11. SUR,VILLA REAL DEL SUR,3. Adolescencia (12-18 años),4
11. SUR,VILLA REAL DEL SUR,4. Juventud (14 – 26 años),15
11. SUR,VILLA REAL DEL SUR,5. Adultez  (27 – 59 años),13
11. SUR,VILLA REAL DEL SUR,6. Vejez (60 años y más),1
11. SUR,VILLA ROSA,1. Primera infancia (0-5 años),0
11. SUR,VILLA ROSA,2. Infancia  (6 – 11 años),0
11. SUR,VILLA ROSA,3. Adolescencia (12-18 años),0
11. SUR,VILLA ROSA,4. Juventud (14 – 26 años),0
11. SUR,VILLA ROSA,5. Adultez  (27 – 59 años),0
11. SUR,VILLA ROSA,6. Vejez (60 años y más),0
11. SUR,VILLA SARA,1. Primera infancia (0-5 años),0
11. SUR,VILLA SARA,2. Infancia  (6 – 11 años),0
11. SUR,VILLA SARA,3. Adolescencia (12-18 años),0
11. SUR,VILLA SARA,4. Juventud (14 – 26 años),23
11. SUR,VILLA SARA,5. Adultez  (27 – 59 años),8
11. SUR,VILLA SARA,6. Vejez (60 años y más),0
11. SUR,VILLAS DE SAN IGNACIO (SECTORES BAVARIA I Y II / BETANIA I Y II / INGESER),1. Primera infancia (0-5 años),0
11. SUR,VILLAS DE SAN IGNACIO (SECTORES BAVARIA I Y II / BETANIA I Y II / INGESER),2. Infancia  (6 – 11 años),0
11. SUR,VILLAS DE SAN IGNACIO (SECTORES BAVARIA I Y II / BETANIA I Y II / INGESER),3. Adolescencia (12-18 años),0
11. SUR,VILLAS DE SAN IGNACIO (SECTORES BAVARIA I Y II / BETANIA I Y II / INGESER),4. Juventud (14 – 26 años),0
11. SUR,VILLAS DE SAN IGNACIO (SECTORES BAVARIA I Y II / BETANIA I Y II / INGESER),5. Adultez  (27 – 59 años),0
11. SUR,VILLAS DE SAN IGNACIO (SECTORES BAVARIA I Y II / BETANIA I Y II / INGESER),6. Vejez (60 años y más),0
11. SUR,VIVEROS DE PROVENZA,1. Primera infancia (0-5 años),0
11. SUR,VIVEROS DE PROVENZA,2. Infancia  (6 – 11 años),0
