Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;rango etario;BARRIO_AT;personas
8;0;SIN CORREGIMIENTO;195;PABLO VI;8-PABLO VI;0;1. Primera Infancia (0-5 años);0;203
8;0;SIN CORREGIMIENTO;195;PABLO VI;8-PABLO VI;0;2. Infancia (6 - 11 años);0;183
8;0;SIN CORREGIMIENTO;195;PABLO VI;8-PABLO VI;0;3. Adolescencia (12 - 18 años);0;234
8;0;SIN CORREGIMIENTO;195;PABLO VI;8-PABLO VI;0;4. Juventud (14 - 26 años);0;286
8;0;SIN CORREGIMIENTO;195;PABLO VI;8-PABLO VI;0;5. Adultez (27- 59 años);0;984
8;0;SIN CORREGIMIENTO;195;PABLO VI;8-PABLO VI;0;6. Persona Mayor 60 o mas;0;341
8;0;SIN CORREGIMIENTO;196;AFRIKA;8-AFRIKA;ASENTAMIENTO EL AFRICA;1. Primera Infancia (0-5 años);0;32
8;0;SIN CORREGIMIENTO;196;AFRIKA;8-AFRIKA;ASENTAMIENTO EL AFRICA;2. Infancia (6 - 11 años);0;16
8;0;SIN CORREGIMIENTO;196;AFRIKA;8-AFRIKA;ASENTAMIENTO EL AFRICA;3. Adolescencia (12 - 18 años);0;29
8;0;SIN CORREGIMIENTO;196;AFRIKA;8-AFRIKA;ASENTAMIENTO EL AFRICA;4. Juventud (14 - 26 años);0;42
8;0;SIN CORREGIMIENTO;196;AFRIKA;8-AFRIKA;ASENTAMIENTO EL AFRICA;5. Adultez (27- 59 años);0;109
8;0;SIN CORREGIMIENTO;196;AFRIKA;8-AFRIKA;ASENTAMIENTO EL AFRICA;6. Persona Mayor 60 o mas;0;33
8;0;SIN CORREGIMIENTO;197;20 DE JULIO;8-20 DE JULIO;ASENTAMIENTO 20 DE JULIO;1. Primera Infancia (0-5 años);0;13
8;0;SIN CORREGIMIENTO;197;20 DE JULIO;8-20 DE JULIO;ASENTAMIENTO 20 DE JULIO;2. Infancia (6 - 11 años);0;8
8;0;SIN CORREGIMIENTO;197;20 DE JULIO;8-20 DE JULIO;ASENTAMIENTO 20 DE JULIO;3. Adolescencia (12 - 18 años);0;9
8;0;SIN CORREGIMIENTO;197;20 DE JULIO;8-20 DE JULIO;ASENTAMIENTO 20 DE JULIO;4. Juventud (14 - 26 años);0;16
8;0;SIN CORREGIMIENTO;197;20 DE JULIO;8-20 DE JULIO;ASENTAMIENTO 20 DE JULIO;5. Adultez (27- 59 años);0;41
8;0;SIN CORREGIMIENTO;197;20 DE JULIO;8-20 DE JULIO;ASENTAMIENTO 20 DE JULIO;6. Persona Mayor 60 o mas;0;10
8;0;SIN CORREGIMIENTO;198;EL FONCE;8-EL FONCE;0;1. Primera Infancia (0-5 años);0;1
8;0;SIN CORREGIMIENTO;198;EL FONCE;8-EL FONCE;0;2. Infancia (6 - 11 años);0;1
8;0;SIN CORREGIMIENTO;198;EL FONCE;8-EL FONCE;0;3. Adolescencia (12 - 18 años);0;1
8;0;SIN CORREGIMIENTO;198;EL FONCE;8-EL FONCE;0;4. Juventud (14 - 26 años);0;2
8;0;SIN CORREGIMIENTO;198;EL FONCE;8-EL FONCE;0;5. Adultez (27- 59 años);0;3
8;0;SIN CORREGIMIENTO;199;JUAN XXIII;8-JUAN XXIII;0;1. Primera Infancia (0-5 años);0;127
8;0;SIN CORREGIMIENTO;199;JUAN XXIII;8-JUAN XXIII;0;2. Infancia (6 - 11 años);0;123
8;0;SIN CORREGIMIENTO;199;JUAN XXIII;8-JUAN XXIII;0;3. Adolescencia (12 - 18 años);0;178
8;0;SIN CORREGIMIENTO;199;JUAN XXIII;8-JUAN XXIII;0;4. Juventud (14 - 26 años);0;176
8;0;SIN CORREGIMIENTO;199;JUAN XXIII;8-JUAN XXIII;0;5. Adultez (27- 59 años);0;519
8;0;SIN CORREGIMIENTO;199;JUAN XXIII;8-JUAN XXIII;0;6. Persona Mayor 60 o mas;0;124
8;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;8-SAN IGNACIO REAL;0;2. Infancia (6 - 11 años);0;1
8;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;8-SAN IGNACIO REAL;0;3. Adolescencia (12 - 18 años);0;1
8;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;8-SAN IGNACIO REAL;0;5. Adultez (27- 59 años);0;2
8;0;SIN CORREGIMIENTO;333;23 DE JUNIO;8-23 DE JUNIO;0;5. Adultez (27- 59 años);0;3
8;0;SIN CORREGIMIENTO;349;JUAN XXIII CANCHA LA GUACAMAYA;8-JUAN XXIII CANCHA LA GUACAMAYA;0;1. Primera Infancia (0-5 años);0;11
8;0;SIN CORREGIMIENTO;349;JUAN XXIII CANCHA LA GUACAMAYA;8-JUAN XXIII CANCHA LA GUACAMAYA;0;2. Infancia (6 - 11 años);0;4
8;0;SIN CORREGIMIENTO;349;JUAN XXIII CANCHA LA GUACAMAYA;8-JUAN XXIII CANCHA LA GUACAMAYA;0;3. Adolescencia (12 - 18 años);0;4
8;0;SIN CORREGIMIENTO;349;JUAN XXIII CANCHA LA GUACAMAYA;8-JUAN XXIII CANCHA LA GUACAMAYA;0;4. Juventud (14 - 26 años);0;12
8;0;SIN CORREGIMIENTO;349;JUAN XXIII CANCHA LA GUACAMAYA;8-JUAN XXIII CANCHA LA GUACAMAYA;0;5. Adultez (27- 59 años);0;23
8;0;SIN CORREGIMIENTO;349;JUAN XXIII CANCHA LA GUACAMAYA;8-JUAN XXIII CANCHA LA GUACAMAYA;0;6. Persona Mayor 60 o mas;0;4
9;0;SIN CORREGIMIENTO;192;LA SALLE;9-LA SALLE;0;1. Primera Infancia (0-5 años);0;1
9;0;SIN CORREGIMIENTO;192;LA SALLE;9-LA SALLE;0;3. Adolescencia (12 - 18 años);0;2
9;0;SIN CORREGIMIENTO;192;LA SALLE;9-LA SALLE;0;4. Juventud (14 - 26 años);0;1
9;0;SIN CORREGIMIENTO;192;LA SALLE;9-LA SALLE;0;5. Adultez (27- 59 años);0;4
9;0;SIN CORREGIMIENTO;192;LA SALLE;9-LA SALLE;0;6. Persona Mayor 60 o mas;0;3
9;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;9-NUEVA GRANADA;0;1. Primera Infancia (0-5 años);0;29
9;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;9-NUEVA GRANADA;0;2. Infancia (6 - 11 años);0;21
9;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;9-NUEVA GRANADA;0;3. Adolescencia (12 - 18 años);0;37
9;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;9-NUEVA GRANADA;0;4. Juventud (14 - 26 años);0;52
9;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;9-NUEVA GRANADA;0;5. Adultez (27- 59 años);0;162
9;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;9-NUEVA GRANADA;0;6. Persona Mayor 60 o mas;0;82
9;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;9-ANTONIA SANTOS SUR;0;1. Primera Infancia (0-5 años);0;3
9;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;9-ANTONIA SANTOS SUR;0;2. Infancia (6 - 11 años);0;4
9;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;9-ANTONIA SANTOS SUR;0;3. Adolescencia (12 - 18 años);0;13
9;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;9-ANTONIA SANTOS SUR;0;4. Juventud (14 - 26 años);0;14
9;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;9-ANTONIA SANTOS SUR;0;5. Adultez (27- 59 años);0;44
9;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;9-ANTONIA SANTOS SUR;0;6. Persona Mayor 60 o mas;0;32
9;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;9-QUEBRADA LA IGLESIA;QUEBRADA LA IGLESIA I;1. Primera Infancia (0-5 años);SI;41
9;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;9-QUEBRADA LA IGLESIA;QUEBRADA LA IGLESIA I;2. Infancia (6 - 11 años);SI;22
9;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;9-QUEBRADA LA IGLESIA;QUEBRADA LA IGLESIA I;3. Adolescencia (12 - 18 años);SI;60
9;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;9-QUEBRADA LA IGLESIA;QUEBRADA LA IGLESIA I;4. Juventud (14 - 26 años);SI;65
9;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;9-QUEBRADA LA IGLESIA;QUEBRADA LA IGLESIA I;5. Adultez (27- 59 años);SI;179
9;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;9-QUEBRADA LA IGLESIA;QUEBRADA LA IGLESIA I;6. Persona Mayor 60 o mas;SI;49
9;0;SIN CORREGIMIENTO;202;SAN PEDRO;9-SAN PEDRO;SAN PEDRO CLAVER;1. Primera Infancia (0-5 años);SI;75
9;0;SIN CORREGIMIENTO;202;SAN PEDRO;9-SAN PEDRO;SAN PEDRO CLAVER;2. Infancia (6 - 11 años);SI;67
9;0;SIN CORREGIMIENTO;202;SAN PEDRO;9-SAN PEDRO;SAN PEDRO CLAVER;3. Adolescencia (12 - 18 años);SI;74
9;0;SIN CORREGIMIENTO;202;SAN PEDRO;9-SAN PEDRO;SAN PEDRO CLAVER;4. Juventud (14 - 26 años);SI;98
9;0;SIN CORREGIMIENTO;202;SAN PEDRO;9-SAN PEDRO;SAN PEDRO CLAVER;5. Adultez (27- 59 años);SI;297
9;0;SIN CORREGIMIENTO;202;SAN PEDRO;9-SAN PEDRO;SAN PEDRO CLAVER;6. Persona Mayor 60 o mas;SI;95
9;0;SIN CORREGIMIENTO;203;SAN MARTIN;9-SAN MARTIN;SAN MARTIN;1. Primera Infancia (0-5 años);SI;146
9;0;SIN CORREGIMIENTO;203;SAN MARTIN;9-SAN MARTIN;SAN MARTIN;2. Infancia (6 - 11 años);SI;144
9;0;SIN CORREGIMIENTO;203;SAN MARTIN;9-SAN MARTIN;SAN MARTIN;3. Adolescencia (12 - 18 años);SI;191
9;0;SIN CORREGIMIENTO;203;SAN MARTIN;9-SAN MARTIN;SAN MARTIN;4. Juventud (14 - 26 años);SI;233
9;0;SIN CORREGIMIENTO;203;SAN MARTIN;9-SAN MARTIN;SAN MARTIN;5. Adultez (27- 59 años);SI;740
9;0;SIN CORREGIMIENTO;203;SAN MARTIN;9-SAN MARTIN;SAN MARTIN;6. Persona Mayor 60 o mas;SI;232
9;0;SIN CORREGIMIENTO;204;EL SOL I Y II;9-EL SOL I Y II;0;1. Primera Infancia (0-5 años);0;60
9;0;SIN CORREGIMIENTO;204;EL SOL I Y II;9-EL SOL I Y II;0;2. Infancia (6 - 11 años);0;57
9;0;SIN CORREGIMIENTO;204;EL SOL I Y II;9-EL SOL I Y II;0;3. Adolescencia (12 - 18 años);0;74
9;0;SIN CORREGIMIENTO;204;EL SOL I Y II;9-EL SOL I Y II;0;4. Juventud (14 - 26 años);0;104
9;0;SIN CORREGIMIENTO;204;EL SOL I Y II;9-EL SOL I Y II;0;5. Adultez (27- 59 años);0;290
9;0;SIN CORREGIMIENTO;204;EL SOL I Y II;9-EL SOL I Y II;0;6. Persona Mayor 60 o mas;0;102
9;0;SIN CORREGIMIENTO;205;GUAYACANES;9-GUAYACANES;0;4. Juventud (14 - 26 años);0;1
9;0;SIN CORREGIMIENTO;205;GUAYACANES;9-GUAYACANES;0;5. Adultez (27- 59 años);0;3
9;0;SIN CORREGIMIENTO;205;GUAYACANES;9-GUAYACANES;0;6. Persona Mayor 60 o mas;0;2
9;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;9-LA PEDREGOSA;0;1. Primera Infancia (0-5 años);0;10
9;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;9-LA PEDREGOSA;0;2. Infancia (6 - 11 años);0;10
9;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;9-LA PEDREGOSA;0;3. Adolescencia (12 - 18 años);0;18
9;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;9-LA PEDREGOSA;0;4. Juventud (14 - 26 años);0;32
9;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;9-LA PEDREGOSA;0;5. Adultez (27- 59 años);0;81
9;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;9-LA PEDREGOSA;0;6. Persona Mayor 60 o mas;0;36
9;0;SIN CORREGIMIENTO;208;DIAMANTE I;9-DIAMANTE I;0;1. Primera Infancia (0-5 años);0;4
9;0;SIN CORREGIMIENTO;208;DIAMANTE I;9-DIAMANTE I;0;2. Infancia (6 - 11 años);0;5
9;0;SIN CORREGIMIENTO;208;DIAMANTE I;9-DIAMANTE I;0;3. Adolescencia (12 - 18 años);0;6
9;0;SIN CORREGIMIENTO;208;DIAMANTE I;9-DIAMANTE I;0;4. Juventud (14 - 26 años);0;11
9;0;SIN CORREGIMIENTO;208;DIAMANTE I;9-DIAMANTE I;0;5. Adultez (27- 59 años);0;29
9;0;SIN CORREGIMIENTO;208;DIAMANTE I;9-DIAMANTE I;0;6. Persona Mayor 60 o mas;0;10
9;0;SIN CORREGIMIENTO;209;LAS CASITAS;9-LAS CASITAS;0;1. Primera Infancia (0-5 años);0;25
9;0;SIN CORREGIMIENTO;209;LAS CASITAS;9-LAS CASITAS;0;2. Infancia (6 - 11 años);0;21
9;0;SIN CORREGIMIENTO;209;LAS CASITAS;9-LAS CASITAS;0;3. Adolescencia (12 - 18 años);0;32
9;0;SIN CORREGIMIENTO;209;LAS CASITAS;9-LAS CASITAS;0;4. Juventud (14 - 26 años);0;37
9;0;SIN CORREGIMIENTO;209;LAS CASITAS;9-LAS CASITAS;0;5. Adultez (27- 59 años);0;116
9;0;SIN CORREGIMIENTO;209;LAS CASITAS;9-LAS CASITAS;0;6. Persona Mayor 60 o mas;0;48
9;0;SIN CORREGIMIENTO;210;VILLA INES;9-VILLA INES;0;1. Primera Infancia (0-5 años);0;1
9;0;SIN CORREGIMIENTO;210;VILLA INES;9-VILLA INES;0;4. Juventud (14 - 26 años);0;4
9;0;SIN CORREGIMIENTO;210;VILLA INES;9-VILLA INES;0;5. Adultez (27- 59 años);0;5
9;0;SIN CORREGIMIENTO;210;VILLA INES;9-VILLA INES;0;6. Persona Mayor 60 o mas;0;4
9;0;SIN CORREGIMIENTO;211;ASTURIAS;9-ASTURIAS;ASTURIAS II;1. Primera Infancia (0-5 años);0;1
9;0;SIN CORREGIMIENTO;211;ASTURIAS;9-ASTURIAS;ASTURIAS II;3. Adolescencia (12 - 18 años);0;2
9;0;SIN CORREGIMIENTO;211;ASTURIAS;9-ASTURIAS;ASTURIAS II;5. Adultez (27- 59 años);0;1
9;0;SIN CORREGIMIENTO;213;LA LIBERTAD;9-LA LIBERTAD;0;1. Primera Infancia (0-5 años);0;7
9;0;SIN CORREGIMIENTO;213;LA LIBERTAD;9-LA LIBERTAD;0;2. Infancia (6 - 11 años);0;10
9;0;SIN CORREGIMIENTO;213;LA LIBERTAD;9-LA LIBERTAD;0;3. Adolescencia (12 - 18 años);0;27
9;0;SIN CORREGIMIENTO;213;LA LIBERTAD;9-LA LIBERTAD;0;4. Juventud (14 - 26 años);0;23
9;0;SIN CORREGIMIENTO;213;LA LIBERTAD;9-LA LIBERTAD;0;5. Adultez (27- 59 años);0;82
9;0;SIN CORREGIMIENTO;213;LA LIBERTAD;9-LA LIBERTAD;0;6. Persona Mayor 60 o mas;0;32
9;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;9-MANUELA BELTRAN ;0;1. Primera Infancia (0-5 años);0;1
9;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;9-MANUELA BELTRAN ;0;4. Juventud (14 - 26 años);0;1
9;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;9-MANUELA BELTRAN ;0;5. Adultez (27- 59 años);0;1
9;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;9-MANUELA BELTRAN ;0;6. Persona Mayor 60 o mas;0;1
9;0;SIN CORREGIMIENTO;288;PORTOFINO;9-PORTOFINO;0;6. Persona Mayor 60 o mas;0;1
9;0;SIN CORREGIMIENTO;316;MIRADOR DE SAN LORENZO;9-MIRADOR DE SAN LORENZO;0;3. Adolescencia (12 - 18 años);0;2
9;0;SIN CORREGIMIENTO;316;MIRADOR DE SAN LORENZO;9-MIRADOR DE SAN LORENZO;0;5. Adultez (27- 59 años);0;3
10;0;SIN CORREGIMIENTO;0;BARRIO_S4;10-BARRIO_S4;0;3. Adolescencia (12 - 18 años);0;1
10;0;SIN CORREGIMIENTO;0;BARRIO_S4;10-BARRIO_S4;0;5. Adultez (27- 59 años);0;2
10;0;SIN CORREGIMIENTO;182;BUCARAMANGA;10-BUCARAMANGA;0;3. Adolescencia (12 - 18 años);0;1
10;0;SIN CORREGIMIENTO;182;BUCARAMANGA;10-BUCARAMANGA;0;5. Adultez (27- 59 años);0;2
10;0;SIN CORREGIMIENTO;220;DIAMANTE II;10-DIAMANTE II;0;1. Primera Infancia (0-5 años);0;4
10;0;SIN CORREGIMIENTO;220;DIAMANTE II;10-DIAMANTE II;0;3. Adolescencia (12 - 18 años);0;3
10;0;SIN CORREGIMIENTO;220;DIAMANTE II;10-DIAMANTE II;0;4. Juventud (14 - 26 años);0;4
10;0;SIN CORREGIMIENTO;220;DIAMANTE II;10-DIAMANTE II;0;5. Adultez (27- 59 años);0;13
10;0;SIN CORREGIMIENTO;220;DIAMANTE II;10-DIAMANTE II;0;6. Persona Mayor 60 o mas;0;19
10;0;SIN CORREGIMIENTO;221;SAN LUIS;10-SAN LUIS;0;1. Primera Infancia (0-5 años);0;3
10;0;SIN CORREGIMIENTO;221;SAN LUIS;10-SAN LUIS;0;2. Infancia (6 - 11 años);0;1
10;0;SIN CORREGIMIENTO;221;SAN LUIS;10-SAN LUIS;0;3. Adolescencia (12 - 18 años);0;2
10;0;SIN CORREGIMIENTO;221;SAN LUIS;10-SAN LUIS;0;4. Juventud (14 - 26 años);0;2
10;0;SIN CORREGIMIENTO;221;SAN LUIS;10-SAN LUIS;0;5. Adultez (27- 59 años);0;18
10;0;SIN CORREGIMIENTO;221;SAN LUIS;10-SAN LUIS;0;6. Persona Mayor 60 o mas;0;10
10;0;SIN CORREGIMIENTO;222;PROVENZA;10-PROVENZA;0;1. Primera Infancia (0-5 años);0;5
10;0;SIN CORREGIMIENTO;222;PROVENZA;10-PROVENZA;0;2. Infancia (6 - 11 años);0;2
10;0;SIN CORREGIMIENTO;222;PROVENZA;10-PROVENZA;0;3. Adolescencia (12 - 18 años);0;4
10;0;SIN CORREGIMIENTO;222;PROVENZA;10-PROVENZA;0;4. Juventud (14 - 26 años);0;6
10;0;SIN CORREGIMIENTO;222;PROVENZA;10-PROVENZA;0;5. Adultez (27- 59 años);0;25
10;0;SIN CORREGIMIENTO;222;PROVENZA;10-PROVENZA;0;6. Persona Mayor 60 o mas;0;15
10;0;SIN CORREGIMIENTO;225;EL CRISTAL;10-EL CRISTAL;0;1. Primera Infancia (0-5 años);0;402
10;0;SIN CORREGIMIENTO;225;EL CRISTAL;10-EL CRISTAL;0;2. Infancia (6 - 11 años);0;363
10;0;SIN CORREGIMIENTO;225;EL CRISTAL;10-EL CRISTAL;0;3. Adolescencia (12 - 18 años);0;383
10;0;SIN CORREGIMIENTO;225;EL CRISTAL;10-EL CRISTAL;0;4. Juventud (14 - 26 años);0;539
10;0;SIN CORREGIMIENTO;225;EL CRISTAL;10-EL CRISTAL;0;5. Adultez (27- 59 años);0;1606
10;0;SIN CORREGIMIENTO;225;EL CRISTAL;10-EL CRISTAL;0;6. Persona Mayor 60 o mas;0;314
10;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;10-GRANJAS DE PROVENZA;0;1. Primera Infancia (0-5 años);0;159
10;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;10-GRANJAS DE PROVENZA;0;2. Infancia (6 - 11 años);0;101
10;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;10-GRANJAS DE PROVENZA;0;3. Adolescencia (12 - 18 años);0;163
10;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;10-GRANJAS DE PROVENZA;0;4. Juventud (14 - 26 años);0;179
10;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;10-GRANJAS DE PROVENZA;0;5. Adultez (27- 59 años);0;525
10;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;10-GRANJAS DE PROVENZA;0;6. Persona Mayor 60 o mas;0;104
10;0;SIN CORREGIMIENTO;227;GRANJAS DE JULIO RINCON;10-GRANJAS DE JULIO RINCON;0;4. Juventud (14 - 26 años);0;1
10;0;SIN CORREGIMIENTO;228;EL ROCIO;10-EL ROCIO;0;6. Persona Mayor 60 o mas;0;1
10;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"10-LUZ DE SALVACION BAJO		";0;1. Primera Infancia (0-5 años);0;9
10;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"10-LUZ DE SALVACION BAJO		";0;2. Infancia (6 - 11 años);0;8
10;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"10-LUZ DE SALVACION BAJO		";0;3. Adolescencia (12 - 18 años);0;13
10;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"10-LUZ DE SALVACION BAJO		";0;4. Juventud (14 - 26 años);0;24
10;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"10-LUZ DE SALVACION BAJO		";0;5. Adultez (27- 59 años);0;52
10;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"10-LUZ DE SALVACION BAJO		";0;6. Persona Mayor 60 o mas;0;14
10;0;SIN CORREGIMIENTO;234;DELICIAS ALTAS Y BAJAS SUR;10-DELICIAS ALTAS Y BAJAS SUR;0;1. Primera Infancia (0-5 años);0;1
10;0;SIN CORREGIMIENTO;234;DELICIAS ALTAS Y BAJAS SUR;10-DELICIAS ALTAS Y BAJAS SUR;0;3. Adolescencia (12 - 18 años);0;2
10;0;SIN CORREGIMIENTO;234;DELICIAS ALTAS Y BAJAS SUR;10-DELICIAS ALTAS Y BAJAS SUR;0;5. Adultez (27- 59 años);0;1
10;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;10-CIUDAD VENECIA ;0;1. Primera Infancia (0-5 años);0;1
10;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;10-CIUDAD VENECIA ;0;2. Infancia (6 - 11 años);0;1
10;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;10-CIUDAD VENECIA ;0;5. Adultez (27- 59 años);0;3
10;0;SIN CORREGIMIENTO;284;FONTANA;10-FONTANA;0;1. Primera Infancia (0-5 años);0;2
10;0;SIN CORREGIMIENTO;284;FONTANA;10-FONTANA;0;2. Infancia (6 - 11 años);0;1
10;0;SIN CORREGIMIENTO;284;FONTANA;10-FONTANA;0;3. Adolescencia (12 - 18 años);0;1
10;0;SIN CORREGIMIENTO;284;FONTANA;10-FONTANA;0;4. Juventud (14 - 26 años);0;2
10;0;SIN CORREGIMIENTO;284;FONTANA;10-FONTANA;0;5. Adultez (27- 59 años);0;4
10;0;SIN CORREGIMIENTO;284;FONTANA;10-FONTANA;0;6. Persona Mayor 60 o mas;0;2
10;0;SIN CORREGIMIENTO;317;NUEVA FONTANA;10-NUEVA FONTANA;0;2. Infancia (6 - 11 años);0;2
10;0;SIN CORREGIMIENTO;317;NUEVA FONTANA;10-NUEVA FONTANA;0;3. Adolescencia (12 - 18 años);0;2
10;0;SIN CORREGIMIENTO;317;NUEVA FONTANA;10-NUEVA FONTANA;0;4. Juventud (14 - 26 años);0;1
10;0;SIN CORREGIMIENTO;317;NUEVA FONTANA;10-NUEVA FONTANA;0;5. Adultez (27- 59 años);0;3
10;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;10-VIVEROS DE PROVENZA;0;1. Primera Infancia (0-5 años);0;47
10;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;10-VIVEROS DE PROVENZA;0;2. Infancia (6 - 11 años);0;41
10;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;10-VIVEROS DE PROVENZA;0;3. Adolescencia (12 - 18 años);0;57
10;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;10-VIVEROS DE PROVENZA;0;4. Juventud (14 - 26 años);0;68
10;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;10-VIVEROS DE PROVENZA;0;5. Adultez (27- 59 años);0;206
10;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;10-VIVEROS DE PROVENZA;0;6. Persona Mayor 60 o mas;0;44
10;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;10-LUZ DE SALVACION ALTO;0;1. Primera Infancia (0-5 años);0;257
10;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;10-LUZ DE SALVACION ALTO;0;2. Infancia (6 - 11 años);0;232
10;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;10-LUZ DE SALVACION ALTO;0;3. Adolescencia (12 - 18 años);0;289
10;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;10-LUZ DE SALVACION ALTO;0;4. Juventud (14 - 26 años);0;315
10;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;10-LUZ DE SALVACION ALTO;0;5. Adultez (27- 59 años);0;867
10;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;10-LUZ DE SALVACION ALTO;0;6. Persona Mayor 60 o mas;0;156
10;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;10-BRISAS DE PROVENZA ;0;1. Primera Infancia (0-5 años);0;169
10;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;10-BRISAS DE PROVENZA ;0;2. Infancia (6 - 11 años);0;144
10;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;10-BRISAS DE PROVENZA ;0;3. Adolescencia (12 - 18 años);0;175
10;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;10-BRISAS DE PROVENZA ;0;4. Juventud (14 - 26 años);0;236
10;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;10-BRISAS DE PROVENZA ;0;5. Adultez (27- 59 años);0;546
10;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;10-BRISAS DE PROVENZA ;0;6. Persona Mayor 60 o mas;0;91
11;0;SIN CORREGIMIENTO;9;LAS DELICIAS;11-LAS DELICIAS;0;5. Adultez (27- 59 años);0;3
11;0;SIN CORREGIMIENTO;12;CAFE MADRID EL TUNEL;11-CAFE MADRID EL TUNEL;0;3. Adolescencia (12 - 18 años);0;2
11;0;SIN CORREGIMIENTO;12;CAFE MADRID EL TUNEL;11-CAFE MADRID EL TUNEL;0;5. Adultez (27- 59 años);0;2
11;0;SIN CORREGIMIENTO;12;CAFE MADRID EL TUNEL;11-CAFE MADRID EL TUNEL;0;6. Persona Mayor 60 o mas;0;1
11;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;11-ALFONSO LOPEZ;0;5. Adultez (27- 59 años);0;1
11;0;SIN CORREGIMIENTO;174;EL BUENO;11-EL BUENO;0;1. Primera Infancia (0-5 años);0;2
11;0;SIN CORREGIMIENTO;174;EL BUENO;11-EL BUENO;0;2. Infancia (6 - 11 años);0;2
11;0;SIN CORREGIMIENTO;174;EL BUENO;11-EL BUENO;0;5. Adultez (27- 59 años);0;3
